hw(rs1),HW
15,105
7,107
15,125
11,115
13,139
3,53
18,136
12,124
10,112
2,33
18,147
14,126
14,122
15,118
6,93
5,70
11,118
14,130
16,124
5,71
16,140
7,98
3,51
3,56
6,86
6,85
8,93
11,107
17,123
14,116
14,132
5,69
7,104
11,114
0,3
15,134
3,55
14,134
14,140
10,114
18,149
8,121
17,111
14,130
17,132
16,138
3,59
9,110
7,110
12,120
15,122
19,152
15,136
16,131
12,135
16,130
14,139
9,103
12,121
14,115
21,146
11,127
2,41
12,117
15,125
14,115
19,144
15,134
18,134
15,129
16,127
15,117
2,37
18,126
15,128
2,39
4,62
11,120
10,129
9,109
3,54
18,133
16,134
1,21
2,38
12,132
0,3
15,123
17,137
16,132
14,144
9,110
6,93
7,108
15,132
9,104
12,116
16,138
4,64
3,53
18,111
6,82
3,59
9,103
16,136
14,134
15,130
11,119
21,124
14,114
6,98
15,115
6,93
6,85
5,72
19,144
13,122
7,81
16,133
10,114
16,113
0,3
15,133
13,128
6,92
2,38
7,105
11,133
17,141
19,128
2,37
2,37
16,137
14,127
8,102
11,116
14,125
12,122
8,110
15,124
2,41
0,3
17,142
4,68
10,125
12,132
9,113
1,23
9,118
11,125
3,53
18,127
16,143
19,136
4,61
14,140
5,82
5,77
7,78
11,117
16,124
12,123
16,116
2,41
14,141
13,125
1,20
2,40
3,58
6,87
12,131
9,91
17,132
8,101
11,103
9,112
2,40
13,125
17,129
1,22
17,120
2,32
12,122
9,109
13,119
17,151
5,78
18,116
10,104
8,108
11,122
15,133
12,116
15,121
9,128
10,117
0,3
10,127
10,93
3,59
12,115
0,3
15,127
11,131
15,124
0,1
14,119
7,91
16,140
14,128
15,127
8,89
6,87
13,120
17,141
9,117
11,123
6,81
10,122
10,116
13,136
14,143
4,70
5,68
15,128
1,21
15,128
14,133
11,114
15,130
14,131
3,60
17,123
3,46
8,99
16,143
1,23
11,126
0,3
15,135
10,124
15,129
8,107
13,132
5,79
15,128
11,124
17,139
13,126
7,118
18,143
12,127
16,132
4,62
4,62
14,135
8,99
19,126
16,126
19,123
12,116
11,113
9,112
18,120
14,142
13,129
17,131
13,128
8,114
18,128
6,80
18,128
11,109
6,82
3,57
12,117
14,133
14,133
3,54
10,99
4,65
8,104
17,147
14,115
4,73
15,147
0,3
4,73
16,127
13,135
17,125
6,87
13,117
7,94
11,131
12,115
12,132
1,17
14,143
17,135
15,112
11,133
13,109
6,85
18,119
7,88
3,59
12,123
15,130
5,78
16,137
0,3
1,23
18,122
8,91
20,122
18,131
11,110
5,86
5,85
14,131
18,107
10,111
17,122
14,138
5,80
13,125
18,128
14,131
9,125
13,124
16,130
3,48
6,85
14,117
16,124
12,102
6,92
7,100
3,49
14,138
13,122
12,132
3,55
17,117
15,133
10,127
12,135
9,96
10,108
11,140
16,134
14,132
11,104
13,130
16,122
5,84
17,112
16,137
16,148
11,131
19,142
11,124
7,98
11,116
10,126
13,105
7,91
1,21
13,121
14,122
9,107
16,122
18,140
5,87
10,101
0,3
3,56
15,120
5,81
18,138
1,21
3,63
14,122
10,116
13,128
18,140
17,119
14,125
13,122
12,122
0,1
5,84
5,77
14,132
14,131
6,85
1,23
13,126
9,102
7,78
2,37
13,140
11,121
15,126
13,127
15,130
18,125
9,126
9,110
18,138
7,101
14,124
16,127
16,131
12,134
7,92
6,94
14,120
14,125
9,120
1,23
11,128
13,115
3,48
17,138
1,23
3,57
6,89
1,23
5,84
4,66
18,139
7,92
14,123
17,127
6,93
14,123
17,117
13,129
11,121
18,122
6,82
4,71
15,120
17,143
12,132
7,100
10,125
16,102
4,67
17,131
12,136
2,43
14,133
10,114
12,134
10,111
16,125
11,119
3,51
9,98
16,125
18,128
2,41
15,131
18,134
10,124
14,139
4,67
11,112
15,123
17,146
7,95
5,80
1,23
14,134
7,101
10,111
5,79
13,144
15,132
17,128
19,129
12,130
15,117
11,118
11,139
5,78
14,127
1,20
1,23
16,129
0,3
8,100
17,140
13,137
13,111
9,102
16,131
10,128
11,130
7,104
7,92
11,115
15,131
16,136
13,138
3,53
13,117
16,134
16,132
5,69
14,120
13,124
6,78
14,124
10,112
4,66
17,129
14,138
8,104
15,121
16,132
3,59
10,100
15,137
1,21
0,3
14,119
17,140
16,132
15,149
9,116
15,120
8,89
17,129
11,103
1,23
13,136
16,127
14,115
2,40
16,126
14,128
6,97
15,132
17,128
12,128
2,40
3,59
12,137
8,104
13,129
15,130
15,115
13,123
9,115
8,104
2,32
9,114
17,136
1,23
1,23
1,19
12,126
11,114
17,136
13,122
13,120
17,131
16,127
15,140
10,104
10,123
15,125
12,120
9,97
10,119
20,146
15,148
16,142
4,72
15,126
11,143
16,120
12,117
11,118
4,67
13,137
14,128
17,120
18,126
14,133
15,143
10,118
16,140
9,129
1,23
14,132
0,3
4,69
13,127
9,113
16,131
4,67
0,1
2,41
14,132
5,76
13,126
0,3
19,118
17,133
10,105
8,95
16,124
15,130
14,124
5,73
11,111
16,132
1,23
12,130
1,23
14,122
20,135
10,123
8,98
15,118
12,119
10,118
11,119
6,94
13,124
15,119
18,120
9,107
14,130
14,127
5,80
17,128
12,130
11,113
1,23
14,127
14,121
12,135
1,17
15,140
7,95
15,112
15,120
9,100
13,135
18,135
14,146
13,120
17,125
6,95
14,127
12,135
17,119
18,119
2,43
14,122
10,125
13,123
13,149
0,3
17,116
15,126
14,131
19,131
12,118
14,114
3,59
13,121
4,70
10,114
8,116
0,3
8,105
11,114
7,104
19,131
8,109
6,98
14,142
10,116
18,137
15,122
10,105
14,142
14,113
15,121
2,34
11,106
2,43
12,143
14,127
9,101
9,128
14,123
0,3
14,125
3,44
14,123
0,3
16,121
13,120
14,124
4,73
15,113
6,91
3,54
10,125
13,132
14,118
2,39
18,116
7,100
16,127
4,71
6,81
12,133
1,23
10,109
15,132
14,126
13,131
17,140
6,92
14,122
7,97
2,39
6,81
15,112
8,98
2,39
11,112
10,116
15,124
1,23
13,133
10,116
17,125
5,78
7,106
8,96
3,60
10,90
12,123
5,87
1,21
15,117
9,106
12,109
15,125
13,128
15,132
15,136
0,3
13,126
0,3
13,144
2,41
5,88
16,131
6,81
18,126
5,72
18,129
16,134
13,132
6,96
14,145
17,132
9,111
13,116
14,115
9,95
3,51
10,109
8,95
16,113
14,139
10,116
8,113
2,41
19,131
10,121
14,115
9,125
8,105
5,84
21,123
6,94
7,90
17,121
14,131
9,105
15,135
6,82
8,99
11,110
14,138
14,134
5,72
16,141
12,130
8,112
11,131
13,131
5,77
19,128
0,3
14,124
15,123
3,51
11,126
1,21
14,124
16,115
17,112
8,109
12,112
19,124
2,43
16,117
4,68
15,136
17,123
10,136
7,83
14,133
7,94
9,112
9,99
14,136
4,66
6,92
11,133
16,129
15,150
14,130
3,56
10,135
17,113
9,112
3,57
8,101
17,120
14,134
15,128
11,112
9,117
8,93
12,130
15,119
1,23
14,132
17,133
17,128
10,116
6,95
11,119
15,132
3,54
16,138
15,138
15,141
5,84
4,71
9,119
12,122
19,131
12,119
13,128
16,129
17,119
15,130
14,133
8,115
17,116
7,93
17,136
9,108
3,51
14,144
7,77
11,135
15,129
5,68
5,86
11,132
9,113
10,127
7,97
15,114
6,85
2,40
12,112
9,99
14,126
21,140
14,127
1,20
13,118
15,117
14,109
14,121
2,40
2,38
10,107
15,133
7,91
18,133
15,132
13,112
14,127
13,113
4,66
17,154
18,128
15,127
11,135
9,103
17,138
11,112
14,127
18,115
7,89
7,100
17,132
15,130
15,117
15,131
16,131
9,102
9,113
13,139
10,118
12,107
8,107
14,130
13,131
3,53
14,139
10,122
14,139
12,123
5,81
16,125
14,115
15,146
19,133
13,141
12,124
16,131
8,109
19,139
14,141
12,105
13,106
16,120
15,132
7,85
13,124
7,90
10,116
0,1
8,103
15,138
17,123
15,118
9,126
6,84
18,141
6,102
14,134
8,103
13,138
17,132
7,108
13,110
8,106
12,132
14,124
2,41
3,57
16,120
2,41
16,137
14,129
11,127
3,49
17,122
16,121
5,80
8,94
12,135
4,65
18,134
15,139
3,57
6,90
11,124
14,139
11,92
2,38
10,123
12,111
15,129
14,122
16,153
11,139
17,120
3,56
12,116
4,58
14,134
11,119
6,90
15,134
6,88
5,75
18,127
16,106
4,59
17,128
4,67
17,130
4,69
2,31
13,122
0,1
5,74
18,141
14,114
8,114
17,123
16,121
14,146
13,120
6,83
16,133
16,113
17,131
10,121
9,95
15,134
8,108
5,83
13,117
0,1
12,124
9,102
8,104
13,119
15,126
5,82
14,114
9,117
11,114
15,128
12,123
16,150
13,127
15,121
13,133
18,139
13,118
15,146
7,94
4,63
1,20
6,99
8,97
16,128
4,59
14,141
13,135
18,141
13,132
16,128
16,136
14,129
7,109
14,141
15,127
17,121
5,80
16,148
16,145
16,163
10,131
16,138
15,118
7,104
3,49
6,97
3,53
11,126
17,125
16,128
11,125
6,77
3,55
11,112
9,138
13,136
14,126
17,126
7,107
10,110
9,109
12,128
15,129
10,134
3,57
15,118
16,121
9,95
3,51
15,134
13,123
13,138
7,90
14,148
13,110
17,140
3,48
14,122
14,124
19,138
15,128
13,131
2,42
8,102
11,110
9,108
17,128
6,78
9,122
16,138
16,144
19,132
3,51
13,110
10,131
12,107
3,57
8,98
12,118
9,114
8,117
6,88
12,107
1,23
8,112
6,88
1,23
8,114
16,102
17,128
14,127
4,64
10,118
13,121
12,123
14,123
8,100
17,125
1,23
8,113
15,127
14,134
16,117
15,117
16,136
13,139
6,86
7,98
15,116
16,132
15,142
4,61
8,100
15,152
0,1
16,139
15,126
14,123
10,105
6,90
16,135
11,103
15,128
13,118
8,106
1,23
14,127
1,19
16,133
5,82
8,107
3,58
4,70
11,107
6,70
8,118
13,139
17,117
17,122
11,118
12,129
2,43
16,119
8,100
16,128
9,113
17,125
6,95
6,105
11,109
18,143
10,132
5,72
16,136
18,122
12,137
18,138
15,134
14,128
16,141
12,135
0,1
13,138
7,100
1,20
14,120
16,140
6,88
8,101
12,131
8,103
18,129
3,45
0,3
11,124
12,121
19,141
4,79
16,115
11,120
4,64
7,104
15,121
8,111
12,123
11,110
6,89
8,115
16,153
2,41
14,120
7,99
10,113
18,134
12,120
3,51
4,55
18,121
15,135
3,57
17,129
13,127
0,1
12,120
20,144
11,122
15,130
6,87
4,63
16,122
13,130
14,137
5,74
14,124
6,97
5,82
16,122
10,100
0,3
12,116
6,88
11,106
13,123
0,1
1,23
11,110
16,131
16,148
13,129
15,127
17,146
16,136
6,93
9,104
3,52
1,22
6,84
16,125
10,121
15,126
20,126
15,139
2,38
11,109
10,113
12,118
16,111
16,125
5,72
3,54
4,72
12,115
9,114
12,128
15,113
4,67
11,116
7,88
10,131
1,21
17,127
14,130
14,131
5,79
4,56
17,111
17,139
1,21
0,1
14,128
13,120
14,119
1,21
12,118
15,121
14,141
1,23
14,128
5,78
9,114
10,117
10,120
5,90
11,131
13,141
15,132
18,131
7,96
5,75
15,138
5,77
15,119
16,129
3,53
4,74
16,110
8,109
6,86
14,119
13,152
15,156
17,125
14,136
10,113
6,90
2,40
9,115
10,122
3,61
15,131
5,72
16,137
4,69
11,122
7,84
14,123
0,3
17,129
20,136
4,74
14,118
17,125
13,127
9,113
3,46
15,119
14,119
1,21
15,125
7,111
17,123
14,128
14,125
17,128
17,117
15,118
12,122
15,131
19,131
4,77
16,122
18,129
17,133
0,3
13,130
1,22
14,97
15,125
17,138
15,132
7,94
5,80
16,128
10,115
9,108
1,21
4,68
4,74
15,123
3,51
13,127
13,131
8,104
9,97
8,116
5,80
6,91
12,123
11,117
16,137
7,99
15,132
15,145
15,128
0,3
18,135
10,110
18,138
17,136
12,118
16,126
15,146
14,145
11,119
13,120
13,125
15,134
13,105
2,36
15,137
16,127
16,126
9,115
17,133
14,132
15,120
17,145
18,114
6,87
13,127
14,126
4,74
8,97
5,75
21,118
14,138
14,124
17,132
17,122
11,114
16,139
15,142
2,43
9,101
9,119
8,101
9,117
7,99
4,78
16,152
15,132
13,138
2,36
2,41
16,141
0,3
17,146
11,124
17,121
11,124
18,139
4,77
13,110
15,143
2,37
14,130
8,84
17,124
4,69
17,116
9,119
16,128
17,137
14,125
4,65
4,73
11,112
11,124
16,134
15,126
5,83
12,111
8,109
10,119
12,120
8,97
2,41
18,134
14,123
13,114
10,115
12,142
18,134
0,1
14,139
13,142
7,94
6,99
5,86
8,106
0,3
3,55
6,89
12,134
15,122
13,135
8,94
4,68
14,139
18,113
13,115
13,121
8,116
16,127
20,143
14,128
16,122
16,138
11,131
16,133
16,121
14,124
16,127
7,102
14,112
6,86
13,119
18,120
18,120
10,140
14,139
17,108
14,124
19,127
15,137
0,3
17,141
2,41
8,82
13,129
14,139
5,70
13,137
11,118
9,132
12,129
17,117
14,122
8,81
3,60
3,59
1,23
9,119
8,108
13,138
10,102
0,3
13,137
13,141
14,113
4,63
14,137
19,150
11,111
18,126
17,117
3,46
9,104
17,134
15,130
13,144
2,38
17,131
10,100
0,3
15,109
13,119
1,20
15,136
15,117
16,128
18,125
14,121
17,135
3,58
3,59
14,135
15,130
17,136
19,114
16,129
0,1
7,87
7,93
17,164
15,129
6,89
3,53
14,108
3,55
1,23
17,131
12,113
15,120
11,112
15,131
4,66
13,125
14,132
9,97
18,136
17,125
3,53
9,127
7,89
3,56
1,23
4,64
14,146
18,118
16,119
16,129
13,135
12,125
3,47
11,131
11,124
18,132
2,41
10,132
13,112
13,134
13,126
7,97
12,113
14,131
13,120
3,60
13,130
11,119
12,130
14,120
10,128
7,83
9,108
17,132
0,1
6,88
7,101
17,113
8,98
1,23
19,126
4,69
9,110
16,126
8,88
14,142
10,125
0,3
14,135
16,122
15,125
3,61
19,128
11,118
3,51
13,126
1,23
5,66
15,128
17,123
8,99
13,136
15,140
17,109
12,135
15,124
6,82
5,69
16,130
15,140
12,117
4,68
13,118
1,21
19,111
11,121
19,133
15,136
8,111
15,130
1,21
8,88
12,120
16,121
1,23
14,132
10,125
8,119
17,135
18,134
14,125
13,127
5,69
11,120
18,145
10,129
18,130
15,135
5,69
14,124
11,119
5,82
14,119
5,78
9,106
17,132
1,21
13,128
15,127
16,120
17,120
14,131
17,144
2,39
19,128
7,101
18,126
13,108
10,115
11,116
14,131
2,43
5,65
0,3
15,122
20,134
10,119
15,114
17,136
16,138
16,135
19,142
3,56
18,131
14,143
15,127
9,113
8,88
1,23
14,134
6,78
5,73
1,20
12,105
18,126
1,20
16,127
14,123
17,127
13,132
13,125
5,74
19,110
5,79
10,120
12,127
12,131
8,116
7,90
7,83
16,122
15,135
14,140
14,132
16,126
12,128
16,133
13,137
13,113
18,128
14,133
17,122
18,125
0,1
12,127
4,71
13,131
12,138
12,137
0,3
15,130
16,126
0,1
13,120
13,128
0,3
16,127
1,21
19,110
0,3
11,123
10,111
16,134
8,98
16,144
4,63
10,120
13,123
6,88
5,81
9,106
15,114
16,119
5,85
12,100
16,113
0,1
3,50
5,69
10,111
17,138
12,112
0,3
17,136
0,3
5,75
9,111
12,124
7,100
12,127
12,125
7,94
7,98
6,91
13,140
9,116
18,132
6,87
14,140
6,86
17,123
12,119
17,126
7,105
13,131
19,111
12,113
10,105
2,39
15,123
11,125
5,77
9,115
10,119
11,105
13,134
16,144
8,101
5,70
9,113
14,120
0,3
9,111
17,133
15,118
10,109
0,1
0,1
9,92
11,115
13,114
10,112
11,139
8,118
4,69
17,144
19,128
12,118
15,126
18,143
17,124
11,115
15,128
2,40
15,133
16,136
10,131
14,133
16,122
11,129
4,61
11,125
16,126
15,131
7,101
15,112
16,129
13,139
0,1
11,112
17,123
15,128
7,106
17,142
7,83
11,114
16,126
16,145
14,130
14,125
5,77
13,123
12,143
12,137
16,133
0,3
17,135
6,72
15,141
2,40
0,1
12,124
11,120
18,126
14,134
16,118
10,121
9,117
8,111
14,152
18,136
13,125
16,138
10,115
8,99
19,150
7,101
14,125
13,138
0,1
16,116
13,137
13,119
6,91
8,98
13,122
15,134
12,110
12,108
6,90
12,137
13,118
16,122
14,138
13,136
13,133
17,145
2,38
16,127
16,134
17,123
8,102
13,112
6,90
9,108
9,112
10,121
15,142
5,80
14,138
8,112
15,147
7,98
14,130
0,3
10,124
19,107
16,143
19,114
0,1
12,125
11,115
8,97
15,136
0,1
13,149
17,128
12,126
15,116
12,105
12,128
18,117
11,119
8,110
7,97
14,122
14,114
14,140
17,110
14,116
16,126
16,116
3,58
0,3
16,135
13,123
13,130
13,123
8,108
4,79
9,133
13,132
10,108
12,126
15,123
4,69
7,75
8,91
16,132
9,122
6,76
3,61
14,132
5,77
14,132
15,130
7,91
9,111
10,111
8,95
16,120
14,125
19,140
8,112
13,145
11,117
10,130
18,120
13,121
0,3
15,144
10,99
13,119
5,80
9,98
6,86
19,120
11,112
4,61
12,131
12,124
3,55
2,39
19,130
4,71
11,125
16,123
16,121
10,116
16,138
5,81
17,112
10,131
5,86
10,136
7,110
2,40
11,115
7,95
2,35
8,94
1,23
18,134
15,135
20,138
8,111
8,95
2,43
15,116
18,131
3,56
15,127
1,23
0,1
7,108
15,128
11,122
2,40
18,124
2,41
15,139
19,111
16,150
2,41
15,125
3,53
13,136
19,123
15,137
9,99
6,101
15,131
0,3
11,117
14,141
9,111
14,118
0,3
15,118
13,129
5,65
15,132
7,105
14,136
14,121
13,138
18,136
11,123
0,3
8,109
7,94
12,115
11,114
15,140
15,135
16,137
12,117
14,136
15,116
18,133
13,119
1,21
3,53
15,120
16,119
11,105
18,109
7,105
19,130
9,112
6,73
11,115
15,146
16,124
14,135
16,126
17,129
14,144
16,132
9,111
8,100
13,116
8,116
15,128
16,112
19,135
6,87
18,127
7,100
10,126
6,93
12,125
9,120
16,127
17,138
4,60
15,127
15,101
9,114
4,65
0,1
16,138
14,132
13,131
13,132
8,107
16,115
8,101
5,71
15,124
11,117
4,75
16,129
20,135
16,128
6,84
13,124
12,127
17,117
17,118
9,103
1,20
11,131
4,61
15,138
3,55
17,128
13,133
10,126
13,118
16,131
9,114
16,121
13,130
7,96
10,127
5,81
8,105
5,86
2,37
9,107
0,3
16,123
17,118
5,81
6,87
1,21
3,57
6,100
6,80
16,121
9,101
16,142
3,51
11,110
20,113
15,127
8,99
17,127
14,141
8,121
15,126
13,119
2,32
10,124
13,139
15,136
11,131
12,108
18,110
17,132
4,73
11,130
19,128
14,123
7,107
7,97
2,34
11,126
0,3
15,129
4,76
16,123
5,86
15,144
3,58
15,117
15,135
3,57
9,90
14,154
15,115
17,136
13,126
14,113
16,142
2,43
1,23
12,122
14,111
2,38
11,128
13,128
12,115
8,113
7,104
8,112
16,130
11,110
14,125
3,57
15,133
2,40
12,122
19,121
12,136
7,101
5,80
10,122
14,127
10,121
11,129
16,134
2,40
6,96
16,127
14,142
18,126
12,109
12,120
7,109
16,138
16,124
9,117
9,107
17,130
11,126
13,132
5,64
17,134
14,140
13,127
17,131
16,130
18,140
10,104
18,132
11,120
4,72
18,125
13,140
4,63
17,135
19,145
15,146
5,76
15,116
15,116
7,85
11,128
13,117
20,142
0,3
6,97
18,138
8,98
14,128
0,1
7,97
15,123
16,123
15,113
12,136
7,99
14,116
13,122
15,128
3,58
16,119
0,1
9,121
14,127
10,117
0,3
12,122
8,114
15,116
6,93
15,118
13,150
3,56
8,107
10,119
11,112
5,86
17,118
3,57
5,79
5,75
9,97
5,90
17,128
6,86
9,108
5,81
5,76
6,85
3,52
11,121
7,94
17,128
4,66
9,116
8,121
15,124
14,124
17,130
14,123
0,3
3,61
16,113
8,117
1,21
5,73
13,122
8,108
15,141
13,133
0,3
15,124
18,133
13,135
14,123
6,82
15,126
12,128
6,92
1,21
3,47
5,80
12,123
6,101
2,43
5,87
16,136
15,120
7,103
3,57
7,85
17,128
0,3
15,115
15,126
15,120
16,124
19,135
8,109
16,158
9,121
14,113
5,73
16,133
7,100
9,116
7,104
7,106
16,123
19,130
17,135
15,133
9,122
11,129
3,49
17,127
10,104
9,114
15,136
16,126
15,128
15,136
6,80
1,21
16,115
16,135
7,95
10,117
13,129
2,41
0,1
13,113
4,45
12,121
8,104
12,130
5,83
10,126
14,147
13,126
13,119
16,123
14,103
6,80
7,95
17,122
16,139
10,119
15,130
9,118
11,122
8,102
1,23
11,125
3,61
13,137
5,82
13,119
7,108
17,148
15,133
14,105
14,132
13,127
1,23
9,111
15,131
15,141
15,120
19,135
18,131
1,21
16,122
15,134
7,92
18,142
6,89
2,41
16,140
15,109
11,134
15,143
1,20
9,119
15,111
2,31
13,135
3,58
15,138
13,105
7,100
14,155
3,55
17,130
5,79
7,88
14,118
13,124
15,130
9,106
18,133
0,1
17,125
7,97
10,125
13,123
19,138
11,132
16,128
16,130
1,23
15,138
14,141
6,93
9,115
0,3
7,94
10,133
16,141
14,109
14,138
16,144
9,131
14,124
16,117
16,140
15,143
9,106
13,125
15,123
12,128
11,120
17,128
11,125
6,101
2,34
15,136
15,139
21,124
4,67
11,104
12,126
5,82
15,140
9,115
16,141
9,116
16,143
5,83
17,124
12,125
18,139
16,154
4,63
13,125
14,139
15,136
12,114
8,110
13,117
15,130
9,122
1,21
17,127
16,135
16,134
12,126
12,131
4,68
10,115
10,111
13,131
4,66
15,126
14,150
14,126
3,50
8,104
4,69
7,104
1,21
9,108
14,129
18,120
14,140
18,141
11,128
10,127
10,119
15,131
19,114
8,103
13,104
0,3
6,75
8,94
15,128
4,62
10,118
5,86
11,118
6,90
13,138
4,75
13,123
5,82
19,122
9,103
14,136
16,125
5,85
16,136
14,124
0,1
16,132
9,118
16,124
10,125
2,43
16,130
16,126
18,130
12,139
17,109
16,122
18,128
10,110
14,134
15,125
15,140
14,124
9,123
0,3
2,42
12,136
9,107
15,120
6,94
12,132
5,87
6,98
6,93
16,127
4,60
10,117
15,138
16,123
10,117
7,104
7,86
12,137
10,107
8,107
17,132
7,108
15,129
5,69
12,120
11,116
17,124
10,111
5,75
8,109
14,135
18,142
15,118
17,111
18,130
1,21
3,47
15,130
9,122
1,23
10,114
6,90
14,153
9,125
14,123
5,71
11,131
5,74
0,1
17,130
8,102
9,113
18,125
18,117
17,141
13,115
7,99
13,140
17,132
12,117
1,20
14,125
0,3
17,120
7,105
12,130
16,128
11,123
2,37
7,97
14,123
18,147
14,117
18,126
16,143
16,136
1,22
4,57
7,104
16,119
3,50
17,122
17,144
14,127
12,108
14,141
13,141
16,133
17,129
0,3
1,21
13,135
12,137
1,20
9,110
7,95
1,23
2,40
16,113
13,138
15,124
13,98
14,125
15,135
15,150
13,142
0,3
12,118
0,1
8,104
15,143
3,55
3,53
16,138
10,118
7,81
14,143
16,128
18,136
10,121
10,102
16,134
8,104
17,132
10,100
15,149
2,35
17,138
11,123
17,127
15,146
15,129
5,60
18,143
7,99
13,128
12,125
8,110
10,117
2,35
9,88
14,118
16,122
8,99
14,129
18,122
16,131
1,23
13,127
11,111
6,79
5,94
14,136
15,124
16,117
8,113
15,118
2,35
17,130
14,135
14,123
0,3
12,121
18,109
15,136
9,109
14,133
3,59
2,43
17,147
16,106
13,122
13,102
12,120
13,136
18,124
2,41
13,123
15,140
2,39
10,130
9,103
15,132
16,136
19,138
18,141
1,23
14,120
16,149
15,115
15,135
17,130
12,132
17,128
12,121
2,36
15,124
7,96
12,123
11,129
14,125
4,70
6,91
8,93
5,79
8,104
14,132
13,130
13,145
0,3
6,79
16,143
14,122
11,129
8,110
0,3
11,144
12,126
11,110
12,128
15,118
14,136
0,3
13,131
13,125
16,135
5,73
2,41
9,108
5,72
15,127
13,132
16,141
7,108
14,122
2,40
16,119
17,133
2,41
16,114
12,116
12,116
14,129
14,113
11,122
18,124
12,115
13,117
9,126
12,134
15,126
3,50
18,131
18,129
4,65
6,91
8,108
11,112
15,115
13,136
16,113
17,142
10,123
10,110
11,117
10,121
17,140
13,116
14,138
4,61
7,99
10,111
0,1
11,132
12,126
13,127
10,103
10,96
16,128
10,130
13,134
13,130
15,123
12,132
5,82
5,79
14,127
1,23
15,123
19,120
7,104
15,131
6,93
8,110
15,129
5,76
13,143
17,123
8,98
17,129
1,23
15,141
14,145
16,132
11,117
8,120
0,3
10,116
19,117
4,73
13,127
18,122
12,124
13,125
16,124
16,124
10,125
5,65
1,23
12,122
17,128
12,118
16,121
10,118
14,108
16,130
15,140
18,130
14,133
13,111
16,145
1,23
9,109
7,104
14,130
1,21
16,124
10,103
12,120
12,119
12,130
14,123
7,89
9,109
1,23
6,93
16,135
13,141
18,141
12,119
19,137
16,129
5,82
14,142
19,141
5,85
12,134
15,145
9,110
5,74
7,98
1,17
19,117
18,138
15,133
12,118
14,121
10,119
12,103
13,126
12,122
12,120
16,137
11,134
12,122
16,119
3,55
2,42
14,134
0,3
1,20
16,122
3,47
17,121
18,124
7,93
17,138
10,113
11,120
15,128
10,116
8,125
16,137
2,41
13,123
11,125
7,91
6,76
15,127
14,145
1,20
12,110
13,139
12,133
15,131
8,96
13,139
19,141
7,95
6,89
14,114
2,43
14,119
10,107
16,137
10,130
16,119
15,130
4,62
17,144
17,138
11,121
15,121
4,71
10,122
6,95
14,131
15,119
9,108
0,3
16,116
16,116
13,122
8,98
14,129
2,43
15,136
12,125
11,119
10,122
12,142
13,144
15,128
13,129
15,130
18,126
19,118
16,133
5,87
6,99
17,142
3,50
11,109
16,123
15,126
9,109
14,125
13,115
4,68
8,99
14,127
18,132
14,132
10,101
16,137
12,127
5,74
14,140
9,112
11,146
12,122
7,84
12,127
3,56
7,101
2,41
11,120
6,84
15,135
17,123
7,101
6,86
16,120
2,38
4,67
2,35
15,144
5,85
15,124
13,125
18,121
11,112
17,139
10,112
5,78
16,129
5,76
9,92
11,124
5,79
3,52
8,104
9,101
13,130
2,41
11,115
13,133
16,136
1,23
3,57
4,65
11,118
4,72
11,131
3,45
17,125
1,23
1,21
6,92
11,111
2,41
0,1
2,41
7,99
10,117
1,23
13,129
8,99
7,103
15,154
3,59
17,130
13,111
15,137
9,120
17,111
5,93
1,20
10,113
16,128
9,126
10,105
13,141
8,93
6,96
9,127
0,3
5,75
16,128
15,116
11,124
8,102
13,122
5,84
6,86
15,135
6,91
17,127
16,134
17,119
15,117
0,1
15,125
3,55
6,90
19,124
3,51
14,131
13,144
17,136
5,85
1,21
7,95
6,78
5,86
12,117
12,118
20,138
0,3
10,104
6,81
1,23
16,145
15,139
15,152
10,110
8,103
12,122
17,142
14,125
0,1
7,91
15,136
0,1
6,86
2,35
1,17
5,82
16,121
13,119
12,120
7,103
9,123
8,113
6,84
6,92
7,102
12,123
17,131
11,107
3,59
6,95
6,99
12,126
6,91
11,120
16,132
1,23
5,75
14,131
11,144
1,21
1,23
4,64
14,129
5,75
18,137
5,63
6,89
14,121
19,136
13,129
10,137
11,129
6,107
14,129
8,99
15,123
15,117
17,127
16,147
18,118
14,140
17,114
6,93
12,117
13,118
2,37
9,125
16,107
8,97
4,64
13,127
14,109
9,116
12,131
8,100
2,39
14,145
1,17
14,132
11,119
18,128
8,103
1,22
11,119
13,119
8,106
14,117
3,55
14,130
9,112
16,104
16,112
12,122
6,101
5,75
10,114
15,138
13,123
15,128
12,130
18,140
17,114
16,147
10,108
13,142
16,127
15,118
16,128
9,113
11,124
15,121
17,146
8,121
20,114
15,127
19,144
17,122
15,138
1,23
9,94
0,3
7,102
14,125
14,141
18,118
16,130
15,121
4,62
9,100
10,112
14,126
11,125
12,136
14,132
9,104
17,123
16,125
12,116
7,81
17,140
14,115
18,138
4,68
4,63
9,114
18,145
2,43
12,121
13,127
16,141
13,131
12,138
17,115
9,125
14,124
16,136
15,134
13,121
6,89
4,69
8,97
15,146
12,115
16,130
13,124
5,60
8,99
15,115
7,97
6,104
3,55
16,124
4,70
17,138
7,106
7,83
11,124
10,129
13,130
13,133
10,115
13,146
10,116
12,125
16,141
18,130
9,114
7,104
7,95
9,111
13,111
13,127
9,109
6,85
7,95
16,144
0,3
17,127
16,139
16,120
16,126
15,126
14,114
6,83
17,131
16,126
