hw(rs1),HW
7,158
19,183
21,194
10,131
23,181
25,219
24,112
13,127
23,183
9,156
26,210
14,188
15,207
18,196
21,110
17,199
28,256
20,188
20,157
23,199
26,207
26,226
2,81
21,201
8,163
19,177
20,196
16,172
0,20
21,161
15,191
23,202
22,197
0,14
0,18
3,102
8,162
25,173
16,143
17,159
10,190
22,199
14,223
2,68
10,127
20,116
24,214
25,209
23,229
11,143
20,167
22,182
25,206
6,149
25,226
0,18
11,189
22,216
19,201
7,162
24,228
24,208
22,207
24,159
8,140
0,14
20,172
9,128
6,159
16,161
23,182
1,37
17,136
25,199
4,94
8,169
13,191
18,187
3,96
24,219
19,149
1,59
14,198
15,195
1,35
26,231
8,172
19,189
4,126
14,145
7,143
5,92
24,209
25,207
9,184
19,220
10,169
21,185
20,191
6,162
12,97
22,183
24,216
12,193
23,189
27,238
2,64
14,191
10,144
23,224
24,206
2,89
10,186
14,164
11,196
4,124
23,197
4,101
9,126
23,199
16,203
2,88
6,116
12,144
11,95
5,131
2,76
24,220
23,224
27,229
19,177
20,184
11,155
8,113
11,195
0,18
3,75
23,190
3,93
16,202
27,226
12,171
14,163
25,133
1,59
20,198
16,207
10,146
20,221
5,144
14,192
18,188
26,193
27,231
6,66
0,14
24,209
19,186
20,162
23,194
2,92
4,102
6,120
14,156
8,168
25,179
17,173
27,227
25,228
0,18
23,164
20,185
24,165
15,152
21,201
21,143
22,147
23,199
11,173
25,183
24,173
18,110
13,186
25,223
11,195
18,104
21,116
5,100
2,72
20,181
14,152
19,148
9,171
20,186
0,16
17,180
23,195
10,144
7,138
16,174
23,173
0,16
23,194
9,177
17,208
20,177
24,205
16,170
21,180
21,206
3,69
23,225
11,174
12,160
20,180
10,124
0,14
26,221
23,194
24,210
13,206
3,114
22,215
9,198
1,48
21,225
23,165
7,173
7,177
10,172
24,213
10,200
7,158
24,192
14,200
15,167
7,152
0,18
18,178
16,141
17,189
12,102
24,210
15,144
10,165
22,171
24,170
5,151
23,171
2,96
22,188
6,147
22,179
25,191
21,173
12,145
18,188
12,147
8,173
6,140
8,170
1,48
2,54
9,121
19,182
23,217
24,213
21,195
14,197
12,187
8,170
20,165
24,199
16,198
9,186
2,51
23,192
2,89
24,207
17,152
15,197
1,37
19,200
16,203
20,189
5,129
14,215
22,216
2,58
13,207
22,222
20,202
20,149
3,78
24,190
9,182
19,205
4,84
1,47
7,124
6,158
0,18
2,53
8,170
7,80
15,101
15,156
20,220
3,100
8,157
16,176
21,149
25,214
22,167
15,200
18,193
0,16
2,94
24,223
1,58
3,105
24,209
21,160
23,160
6,116
16,162
17,174
23,214
22,188
22,180
20,175
10,184
24,178
12,185
25,218
4,135
4,128
21,218
18,176
24,226
22,202
17,212
21,122
0,14
11,170
14,147
20,194
5,143
21,207
14,160
26,198
16,196
3,89
6,126
3,66
2,60
2,76
9,143
11,96
4,118
19,147
18,206
9,147
21,173
4,83
25,203
20,177
24,220
14,175
18,204
20,189
26,136
23,206
13,183
23,186
0,18
0,14
18,201
10,190
26,225
22,216
25,223
0,18
1,59
23,228
20,156
4,115
21,211
10,193
24,217
7,83
7,147
14,184
9,172
11,133
12,189
3,100
18,213
19,172
22,186
19,182
15,176
10,196
22,215
16,185
13,93
1,37
10,142
19,194
7,83
21,211
18,162
9,122
10,162
25,224
5,145
12,193
15,107
21,214
7,176
22,192
25,199
19,186
25,211
18,179
3,95
10,193
20,197
11,167
23,194
1,48
16,190
26,184
25,196
20,110
23,174
2,58
22,195
8,164
12,188
23,217
0,20
24,218
9,156
0,18
7,157
10,171
19,202
20,176
20,198
14,147
2,54
1,59
4,94
26,182
2,87
2,63
18,108
17,178
9,192
21,204
24,213
20,193
14,192
25,225
16,222
24,192
9,169
24,213
4,135
24,221
19,207
23,180
17,206
3,113
3,93
13,202
25,186
12,159
20,179
18,164
24,179
15,161
22,199
22,216
17,191
8,139
5,126
8,164
10,177
27,226
24,209
23,186
6,161
23,121
24,197
28,251
21,202
20,208
16,195
15,189
25,132
8,189
19,110
21,184
17,203
12,184
20,152
5,101
24,203
20,227
24,207
14,188
22,178
12,171
25,180
27,231
24,126
22,219
16,156
25,202
16,178
24,125
12,167
20,115
21,193
21,147
13,131
16,170
9,138
11,177
24,202
16,203
13,192
21,161
24,203
19,183
23,166
9,182
1,59
9,159
16,142
27,247
24,219
2,77
26,221
18,197
17,103
22,187
3,78
21,152
10,177
13,142
12,91
20,175
7,158
6,153
20,212
13,184
14,188
2,83
16,195
18,122
2,101
11,193
20,206
4,102
19,174
21,197
18,186
4,108
21,208
20,160
20,204
15,178
19,187
20,161
4,77
21,171
20,206
6,164
18,144
15,147
26,220
21,161
21,207
8,159
20,169
25,228
5,64
23,219
22,177
17,182
22,185
23,216
21,185
26,225
19,118
22,212
24,228
21,148
2,72
19,211
19,180
13,185
11,173
8,138
19,177
7,140
11,182
0,16
6,80
12,210
12,202
17,108
21,177
4,120
22,202
17,206
12,156
3,122
13,164
16,195
23,179
8,92
20,202
21,225
20,199
23,159
18,204
1,48
6,105
6,162
27,188
23,176
23,208
18,114
21,198
5,101
17,173
5,140
24,207
10,145
13,214
5,102
19,107
22,206
24,211
9,163
9,168
24,203
18,203
13,192
16,149
27,240
12,162
2,70
7,148
8,125
21,194
9,188
24,195
13,102
7,168
10,181
23,207
15,197
22,203
26,233
13,152
8,139
4,104
11,172
1,59
15,204
13,173
10,187
21,195
11,190
17,187
3,92
23,182
5,110
26,229
13,179
23,153
10,184
19,207
20,197
20,117
4,126
21,155
4,139
1,40
3,117
4,139
7,117
22,121
11,183
19,187
21,192
25,211
19,217
7,83
9,177
25,197
12,155
2,60
9,169
23,209
22,171
26,131
17,179
20,171
26,209
16,167
4,123
0,14
5,135
14,158
15,181
6,147
25,224
18,208
20,117
24,170
11,173
13,194
25,185
8,151
7,181
4,94
3,103
10,195
3,69
5,148
13,145
20,205
4,120
23,158
12,93
9,179
22,206
20,159
19,150
14,157
8,172
19,216
10,180
7,146
8,116
12,162
6,148
9,157
7,123
19,196
12,164
27,194
7,168
20,191
2,83
17,193
22,196
11,94
17,216
24,165
20,191
24,217
25,226
24,197
23,220
9,137
22,220
6,144
25,229
6,97
0,16
23,164
12,195
5,114
19,198
12,148
6,158
18,206
21,200
23,126
19,191
4,132
5,126
9,158
25,212
11,85
23,156
25,239
15,183
3,115
5,65
4,82
18,161
19,187
25,224
23,212
22,205
22,211
8,173
25,185
24,190
25,215
13,178
22,204
7,149
25,198
22,206
15,166
3,92
19,209
7,182
18,143
18,206
5,137
15,160
24,210
18,176
9,175
20,196
6,164
15,171
23,192
21,203
14,163
5,131
13,190
10,149
18,144
13,197
25,193
15,112
20,209
8,146
19,203
12,176
8,153
22,191
25,181
27,220
14,197
7,74
10,175
6,140
20,198
20,164
13,171
24,211
16,171
20,179
24,204
10,177
12,172
22,163
21,129
4,64
14,172
25,204
14,189
18,172
2,52
4,86
23,164
23,161
13,186
14,176
17,189
22,195
6,175
23,156
18,154
7,76
8,135
15,138
3,79
16,144
24,176
0,18
2,68
23,216
2,70
6,122
23,207
10,128
20,198
1,26
18,172
23,207
21,206
9,183
7,130
8,174
25,234
19,203
25,226
22,147
20,159
18,158
24,222
5,155
18,156
0,14
8,151
19,148
24,234
5,151
29,256
15,171
6,147
12,169
3,108
24,218
22,204
11,192
5,128
5,124
15,200
22,113
17,166
5,103
21,173
10,142
21,184
15,219
5,70
2,78
6,132
13,214
9,184
14,110
17,199
21,167
24,171
11,157
25,229
3,92
18,195
20,184
22,209
0,16
22,149
11,191
9,177
26,209
1,48
9,188
10,125
10,196
24,192
24,236
2,67
24,165
24,211
0,16
4,113
23,200
19,154
19,187
14,178
1,44
8,164
8,179
14,194
20,218
14,162
11,176
15,163
23,157
14,192
28,232
23,122
24,188
9,170
16,167
16,208
17,199
10,190
18,173
24,237
23,215
23,203
27,220
24,206
19,208
2,76
15,202
16,179
23,200
18,161
11,126
25,214
18,199
7,150
6,81
21,178
14,111
20,198
24,122
21,116
21,216
26,198
23,230
23,169
26,213
25,192
27,241
24,193
5,137
22,178
5,118
5,107
3,78
1,36
12,147
14,198
26,217
22,187
25,216
7,124
18,217
22,184
21,211
19,159
20,196
23,177
16,180
13,97
23,209
15,204
19,153
20,181
6,129
17,195
24,207
13,189
22,110
8,158
13,212
18,164
24,198
22,196
20,109
19,183
9,141
10,86
22,188
8,172
5,129
22,184
4,110
21,201
20,155
18,187
12,167
24,186
11,149
22,217
18,100
22,125
19,186
4,88
21,147
23,212
2,38
17,197
23,217
1,37
4,104
23,191
24,167
8,148
24,207
20,201
6,128
18,140
26,223
6,144
19,212
18,193
18,192
20,147
15,190
22,187
12,202
19,182
25,221
11,148
26,224
23,201
1,37
11,146
10,91
25,224
22,202
14,145
22,191
22,198
21,163
4,125
25,182
27,229
22,199
21,205
13,189
21,155
11,188
22,167
27,231
10,151
9,180
9,157
7,162
22,180
9,90
24,223
18,200
11,168
16,154
6,118
4,120
17,164
1,48
10,177
2,89
12,193
9,156
4,89
2,60
29,159
7,132
8,169
6,118
23,212
23,196
23,171
16,173
2,73
0,16
17,172
10,158
1,48
22,210
17,101
16,161
24,187
1,32
23,150
13,168
12,181
23,215
19,174
12,199
17,151
25,222
4,106
23,196
15,103
21,191
22,163
24,217
15,161
28,250
5,115
25,192
10,170
21,194
21,204
4,89
16,190
23,206
24,199
9,162
7,120
24,173
21,178
19,176
23,199
12,182
10,145
24,191
25,164
11,192
15,207
10,140
20,162
20,190
18,171
24,213
24,168
24,197
17,206
24,214
8,162
24,162
24,223
5,65
14,199
3,73
3,83
22,198
13,176
4,110
19,115
4,129
26,129
4,62
4,116
26,213
20,225
24,200
7,85
11,169
25,196
25,196
14,186
11,153
24,127
8,182
28,203
22,200
16,141
16,164
21,212
1,55
17,108
8,185
7,159
26,222
3,112
19,211
20,179
3,99
21,163
20,117
4,106
18,100
18,218
10,144
6,160
22,160
4,115
23,201
6,142
18,166
23,208
12,182
5,150
5,64
19,176
2,80
25,225
6,160
0,14
2,60
10,183
17,208
16,166
9,177
24,215
18,154
16,208
24,199
23,217
21,154
24,200
17,216
29,261
6,152
18,199
8,155
26,218
13,160
11,146
12,142
7,130
7,114
19,193
0,18
15,169
12,159
15,206
25,228
2,77
20,208
21,154
19,178
19,154
25,223
13,185
24,230
8,165
17,166
8,187
18,171
2,82
15,205
17,192
3,75
23,152
23,216
23,125
22,194
20,174
11,176
16,143
24,230
14,154
19,215
4,61
21,195
21,190
18,178
1,25
5,128
14,188
25,234
21,205
8,179
22,217
24,214
14,186
1,32
18,174
25,123
4,101
11,182
0,16
16,106
16,175
18,132
18,162
24,206
0,14
13,120
24,167
8,162
20,160
21,208
2,74
13,94
28,234
21,204
16,175
21,209
19,108
20,212
5,89
24,209
7,124
24,197
16,179
18,181
8,121
11,181
8,112
9,125
1,59
25,180
0,18
14,161
24,178
12,178
24,205
3,92
9,192
22,162
21,194
17,191
23,170
10,169
25,157
24,191
20,173
8,185
7,177
26,219
14,197
11,142
20,192
23,215
22,176
14,183
12,140
5,145
12,188
18,163
1,47
22,171
11,183
24,214
15,175
26,227
27,177
25,207
12,107
17,188
12,174
4,128
24,180
20,184
17,184
11,180
9,134
23,184
16,183
0,16
14,153
0,16
23,191
20,201
20,109
20,184
18,106
11,175
14,211
7,150
5,106
16,186
5,125
9,146
9,171
23,224
12,137
3,80
20,212
10,188
4,90
2,96
4,100
26,195
5,125
25,225
25,182
4,125
23,181
6,148
9,130
25,196
25,213
4,124
12,185
24,226
0,14
11,144
22,113
20,167
16,195
23,175
16,154
17,184
7,117
17,187
22,221
10,166
27,245
23,182
19,178
7,144
3,112
21,139
24,211
15,141
21,223
23,176
19,190
16,139
4,83
19,219
23,223
23,201
22,187
26,228
4,93
0,20
23,222
2,86
23,202
6,117
4,90
8,163
18,171
11,142
25,219
25,132
19,170
0,18
18,193
7,162
15,147
24,162
22,191
19,184
0,16
21,164
23,150
23,196
25,205
16,175
16,194
14,143
5,146
7,162
0,16
2,74
26,213
15,189
22,179
20,195
29,238
3,105
24,185
25,180
27,207
3,111
2,86
18,212
25,131
20,217
11,182
20,211
17,187
25,207
19,190
12,180
18,195
10,144
24,184
5,65
23,210
16,206
7,160
18,124
8,178
23,182
15,203
0,16
16,179
21,186
20,113
20,183
21,200
26,182
7,145
24,215
14,184
27,244
5,101
23,210
16,200
15,153
1,62
20,138
17,112
8,120
3,128
26,176
21,193
1,44
24,206
22,197
26,208
21,208
9,87
1,36
0,20
24,208
24,218
14,166
0,16
22,220
8,160
16,204
6,142
10,185
20,156
6,140
19,196
25,229
20,167
11,102
14,210
4,114
24,205
13,151
12,156
2,79
10,175
8,85
0,16
15,198
10,147
19,171
21,176
14,206
19,169
15,197
12,175
11,164
18,216
19,174
9,173
21,207
19,206
9,181
25,183
18,100
11,140
18,195
12,174
17,215
25,185
23,174
23,123
9,165
9,188
14,197
15,103
25,182
16,173
2,80
13,153
27,214
20,171
25,222
16,200
14,194
19,200
21,204
18,174
0,16
14,190
6,116
13,190
0,20
24,212
9,175
6,155
4,146
20,209
24,222
15,207
22,164
13,207
10,155
22,214
14,159
9,184
9,174
22,209
18,219
15,205
18,203
26,224
24,224
24,120
19,204
23,192
12,93
12,191
23,210
26,218
23,196
9,186
20,213
4,113
3,81
14,177
10,192
17,207
15,166
6,105
15,195
27,222
12,146
19,183
24,201
7,187
9,155
9,183
24,208
20,213
4,125
0,18
16,142
13,186
6,160
8,172
20,181
21,159
17,161
20,193
3,129
2,47
13,179
21,179
4,82
15,159
14,98
28,252
2,70
13,184
24,172
16,154
22,223
22,183
17,190
16,180
24,177
10,157
2,94
23,177
22,194
5,100
21,110
4,112
14,206
15,102
0,16
24,218
22,191
22,161
1,48
25,220
21,213
20,170
9,185
14,202
11,150
3,83
26,233
13,166
23,184
4,126
26,218
14,153
8,136
12,170
14,171
16,175
4,93
16,154
10,125
5,102
18,195
20,183
10,149
15,174
19,176
12,186
23,209
3,117
26,208
2,77
17,157
18,210
23,218
12,138
19,193
20,108
23,204
0,12
15,210
26,208
25,204
24,186
23,197
19,162
12,176
22,158
2,87
23,174
20,174
21,183
14,198
24,186
2,60
26,239
7,151
22,166
23,201
17,166
13,188
25,231
1,48
7,188
16,183
24,194
3,114
21,194
3,89
21,213
7,154
22,193
18,163
2,58
24,233
21,202
25,182
3,73
26,239
21,219
18,181
13,200
20,191
19,215
3,131
24,213
18,112
15,117
22,205
16,187
14,105
22,119
6,142
18,174
7,137
5,141
20,157
22,216
23,198
16,208
20,184
13,145
20,205
2,81
25,187
0,14
9,171
23,186
23,157
22,170
9,186
21,214
24,229
3,112
20,198
23,194
15,206
18,206
13,186
22,195
12,210
0,16
6,116
13,213
2,94
11,163
8,190
0,16
13,208
21,171
1,59
16,191
22,147
6,138
17,178
2,58
22,120
17,188
24,183
22,181
15,167
11,155
20,121
22,190
14,191
14,174
22,208
20,201
1,35
12,107
27,190
26,190
2,92
6,159
8,167
6,113
23,216
12,142
14,166
25,219
15,185
19,198
16,154
4,120
25,226
6,134
21,148
23,170
3,79
23,167
20,154
14,139
22,199
10,152
17,180
20,169
19,193
24,120
9,166
14,176
21,210
10,166
17,204
0,18
28,216
23,224
6,149
12,177
23,184
16,175
14,192
16,175
20,214
20,204
23,199
21,149
26,240
25,211
24,187
23,159
3,90
25,219
19,196
2,60
16,194
25,209
19,185
4,122
14,156
14,172
21,200
8,189
10,164
13,140
7,159
22,226
1,26
21,179
23,171
4,115
8,169
14,191
6,116
23,118
1,37
17,204
23,154
1,47
6,118
15,207
9,189
17,205
23,150
26,223
26,230
16,176
27,249
6,115
5,90
8,181
23,218
23,176
9,142
22,163
11,177
0,20
24,212
7,151
15,206
17,196
20,162
14,174
5,146
24,215
2,58
21,204
22,216
1,59
0,16
0,16
14,197
12,179
7,116
26,126
25,191
24,177
14,149
16,210
23,204
0,14
24,161
16,187
23,178
24,172
21,192
21,155
4,90
23,126
23,210
7,155
5,142
21,181
20,196
14,194
13,181
1,48
27,202
5,132
14,198
23,127
23,164
19,170
18,188
18,184
24,164
1,48
24,209
12,183
29,250
19,155
28,237
18,184
16,159
25,210
14,200
21,179
20,192
8,124
8,89
12,190
20,203
22,219
10,92
11,166
0,18
21,203
17,191
4,127
24,197
20,170
28,240
5,138
19,162
24,218
23,168
7,165
24,189
25,213
24,181
24,188
10,179
6,135
19,186
5,123
22,207
20,186
3,139
25,186
22,208
16,151
21,181
25,239
21,184
9,182
5,137
3,113
1,47
13,191
19,195
22,200
21,191
19,178
3,119
18,197
24,130
13,184
18,197
14,175
11,165
23,210
21,121
21,176
19,214
23,166
15,177
12,184
10,150
5,151
21,112
8,171
24,172
22,182
27,234
25,194
25,210
25,219
7,131
16,167
12,162
16,195
2,88
19,174
14,204
23,194
11,195
5,146
6,154
3,116
12,177
22,184
23,173
19,120
13,184
0,18
1,48
4,110
19,185
14,179
13,185
5,105
26,231
26,196
23,208
12,189
9,157
21,211
21,208
18,183
10,176
10,182
1,37
23,192
16,149
25,230
20,163
24,220
18,175
3,83
15,197
22,158
11,163
19,195
2,91
19,187
16,157
21,191
25,195
9,183
11,168
6,115
16,195
8,161
18,154
18,221
22,172
21,180
15,164
19,160
7,132
23,187
21,203
14,201
22,218
24,189
21,189
21,171
10,152
9,164
9,177
23,201
19,208
17,154
21,157
22,214
3,91
17,192
2,68
23,171
7,157
7,172
24,210
10,130
12,198
17,213
0,16
1,40
16,115
20,204
15,150
16,206
12,168
1,48
24,181
3,115
0,18
24,180
25,126
1,70
18,197
27,211
15,179
1,37
15,193
24,170
7,154
14,181
16,166
23,125
19,197
15,207
15,154
13,135
13,187
0,14
16,207
9,89
19,185
11,100
23,169
0,18
20,153
25,191
11,159
16,193
26,223
9,94
0,18
19,215
1,37
6,171
24,210
23,197
16,186
1,48
2,65
23,181
6,144
25,226
5,141
16,208
9,192
25,141
16,176
25,128
18,168
7,143
21,170
0,18
25,182
9,145
12,171
15,155
17,174
16,163
4,98
8,118
6,131
21,203
23,124
13,176
21,207
0,16
18,181
18,200
17,182
7,114
14,171
1,55
24,199
10,145
11,195
25,198
22,211
15,166
9,175
18,156
24,212
20,189
26,218
7,157
15,167
2,77
24,191
11,149
9,170
22,190
23,175
12,179
4,89
13,177
8,183
26,171
7,139
21,152
2,49
20,184
21,189
17,202
8,147
14,108
24,201
7,169
23,217
8,137
7,137
9,149
5,143
21,197
21,217
0,18
24,201
12,158
21,197
17,178
1,51
5,131
13,193
11,185
0,16
21,159
16,172
7,141
21,192
9,190
14,164
20,176
20,191
25,186
12,190
16,197
14,178
21,173
19,224
23,154
20,191
5,98
8,146
24,201
24,220
10,185
22,200
22,225
18,202
10,193
7,115
16,199
9,197
12,194
25,193
16,207
20,122
24,215
6,126
3,113
21,217
24,225
19,173
24,206
17,195
1,48
8,170
19,116
27,204
26,235
15,154
19,112
11,141
26,202
18,175
8,160
2,79
9,167
2,92
24,218
17,191
6,157
22,224
7,181
11,185
23,187
22,180
2,68
21,196
22,199
8,139
24,178
26,228
2,84
18,172
24,203
6,135
10,201
6,157
5,169
19,197
26,217
24,211
25,199
24,216
3,128
21,210
27,207
0,12
12,182
15,159
6,147
28,153
18,193
16,203
2,56
5,97
9,172
14,215
5,108
20,190
21,175
15,144
3,103
10,165
6,114
21,199
21,193
18,156
18,194
22,217
24,235
22,200
13,200
20,118
21,188
11,178
23,184
6,135
6,149
25,219
21,113
3,69
8,137
4,107
11,159
13,152
3,66
20,165
25,212
6,145
0,14
15,176
14,190
0,18
20,162
1,48
8,173
2,102
25,216
26,225
26,199
13,152
22,184
13,177
24,191
12,151
2,38
13,183
8,181
17,191
12,168
23,203
11,212
23,169
17,190
0,12
15,223
22,198
22,128
5,107
13,168
27,236
12,186
4,128
10,191
10,188
9,152
2,64
27,235
26,179
19,112
22,115
25,228
27,233
12,169
5,142
12,202
23,222
17,184
23,220
5,97
17,162
0,18
15,187
4,104
20,212
25,166
15,187
13,188
19,157
5,137
25,222
6,120
16,161
3,127
27,205
3,93
11,193
1,48
8,173
2,74
19,176
14,196
23,168
5,130
10,177
27,194
20,213
1,26
12,141
23,218
17,199
7,122
15,212
14,201
25,200
11,155
6,153
18,231
16,214
4,126
21,199
22,181
28,238
23,128
18,197
10,139
3,80
23,213
5,140
24,211
6,120
21,197
21,121
13,193
22,228
17,157
1,55
23,191
19,199
23,185
1,70
24,181
13,161
22,161
25,221
1,48
16,198
22,191
4,92
16,155
26,134
23,192
21,187
20,212
15,181
18,215
23,202
17,177
22,200
6,128
25,229
3,79
7,165
23,203
8,167
19,192
24,225
14,146
3,80
1,44
23,192
14,155
21,164
6,162
26,198
10,144
2,71
4,141
16,190
11,176
15,110
23,226
19,180
1,59
22,203
19,181
2,57
23,174
22,196
1,37
25,182
0,16
18,178
14,151
13,154
2,59
12,108
26,234
7,75
20,171
22,210
9,180
9,163
4,123
16,215
16,185
12,183
3,104
9,173
24,224
21,169
25,232
5,130
10,163
15,185
22,165
22,201
5,142
25,203
11,155
21,168
2,84
15,203
13,152
26,205
18,219
23,222
17,168
9,148
2,92
16,163
17,212
0,16
15,180
13,103
0,18
25,174
20,110
5,158
25,191
12,190
3,125
18,204
7,164
24,177
19,202
22,203
6,129
25,200
12,140
11,132
19,152
21,190
19,192
24,190
26,143
10,134
16,196
26,203
2,38
4,129
6,103
20,120
13,183
3,97
21,193
24,168
12,180
5,128
23,167
22,195
6,131
13,163
0,16
1,37
1,37
20,192
14,170
23,220
17,106
7,164
8,153
7,133
22,111
23,200
22,189
24,198
25,180
5,111
21,178
4,105
1,37
25,219
0,18
13,195
20,183
7,102
9,158
16,206
7,138
9,167
7,151
21,189
25,207
24,212
21,180
23,203
17,178
18,193
17,196
5,104
27,230
16,157
25,238
1,55
26,217
21,193
13,156
15,165
20,193
4,90
20,199
27,187
21,211
13,203
4,133
23,162
23,187
6,107
3,92
6,152
13,179
20,188
11,140
17,201
10,180
15,168
0,12
25,220
23,202
6,98
17,173
3,106
23,184
13,188
7,168
24,124
12,176
3,94
13,194
0,14
0,12
4,102
20,183
10,136
8,158
16,187
24,187
14,177
25,191
9,98
14,189
2,86
24,225
3,101
21,202
11,178
8,159
12,136
23,115
20,192
4,59
9,91
21,181
24,194
15,212
15,191
5,62
23,199
21,196
15,179
0,14
15,193
0,20
23,199
24,193
18,167
10,157
5,137
24,217
7,173
3,122
23,225
20,162
24,184
23,189
4,80
8,179
23,174
14,168
8,175
8,158
3,88
15,166
4,122
7,140
4,93
5,148
0,16
26,189
1,48
9,144
24,198
5,135
25,187
22,175
14,208
7,168
22,175
7,161
8,171
13,207
12,171
10,182
12,213
12,165
10,158
21,215
23,191
22,202
20,202
12,180
6,129
9,158
20,207
2,75
18,190
26,168
23,206
5,145
19,142
7,162
16,173
13,179
16,198
8,158
8,120
15,195
16,185
7,166
23,201
6,161
13,200
20,116
7,137
2,72
20,175
4,138
4,99
17,138
12,174
13,196
19,202
13,149
20,216
0,16
22,205
2,67
7,146
23,211
20,174
1,37
21,200
21,180
21,156
7,146
6,146
5,110
1,36
9,181
18,205
1,47
14,156
10,181
26,137
25,182
25,204
4,79
23,123
19,221
4,108
17,164
9,148
0,18
19,197
5,141
3,100
10,178
2,72
9,144
18,177
11,171
9,141
5,103
4,88
21,192
24,198
17,163
11,170
0,18
13,206
11,196
3,95
8,136
21,171
14,158
21,197
20,141
10,161
22,205
5,142
11,166
21,194
14,166
22,196
26,231
14,190
25,176
25,195
5,111
14,193
22,159
14,195
10,163
10,174
6,108
4,127
10,154
22,207
24,186
20,183
25,184
5,96
12,174
24,209
23,193
20,171
11,199
3,100
21,179
4,127
20,196
21,222
10,159
27,215
7,156
17,158
26,216
17,204
2,37
25,131
4,91
8,130
14,175
19,199
5,107
6,149
23,130
6,116
12,140
15,186
0,20
19,116
14,186
23,197
23,193
5,145
19,179
23,226
6,141
0,16
20,168
5,144
7,164
24,220
24,125
21,158
19,172
25,192
1,55
26,196
12,178
22,215
23,207
19,155
25,185
6,129
8,132
11,160
2,65
20,191
27,196
20,183
10,166
27,237
18,206
17,162
15,171
21,155
10,162
25,197
4,126
19,178
22,223
10,159
21,155
14,174
23,160
12,179
2,68
8,161
11,166
17,168
14,199
19,162
24,159
3,94
13,192
23,193
2,72
5,90
16,194
22,117
6,152
27,244
20,198
24,211
7,122
22,178
18,173
24,190
26,242
22,172
6,130
25,178
20,165
17,162
6,138
22,169
22,212
17,181
9,178
14,189
9,194
16,168
16,100
20,195
21,167
23,192
26,215
10,154
9,192
21,206
23,179
21,200
8,128
2,79
13,175
14,152
12,153
23,158
1,47
2,68
8,132
23,180
2,90
12,195
22,210
11,133
9,165
24,125
24,203
19,169
0,16
13,194
9,131
0,18
26,210
20,182
12,171
6,142
8,162
1,44
2,77
3,119
15,205
18,206
7,163
23,186
11,141
9,157
0,12
1,48
21,172
2,77
16,210
19,181
5,92
14,192
16,194
14,199
6,150
9,142
25,230
26,133
0,16
9,162
9,150
24,173
11,194
19,196
24,167
5,153
18,202
13,199
25,211
23,119
13,194
22,187
12,210
16,148
8,186
7,146
22,200
13,146
0,14
3,84
1,48
16,154
14,151
20,162
8,152
6,174
18,186
7,161
17,182
11,174
24,118
7,135
1,48
1,48
3,82
19,205
5,119
9,169
24,130
24,239
9,171
26,225
9,124
15,161
9,159
18,211
26,236
19,166
25,217
20,221
19,201
22,203
15,193
10,183
22,178
21,176
20,168
9,129
2,89
20,218
13,181
12,176
15,174
30,167
4,120
2,55
22,191
24,213
18,210
13,155
9,153
22,132
5,121
3,94
20,206
7,166
23,195
16,193
25,210
15,179
21,129
25,202
13,188
3,88
24,221
19,159
7,78
19,210
3,92
14,197
10,184
22,188
23,175
21,119
24,219
21,159
20,193
6,167
23,182
22,213
2,100
30,274
18,203
23,177
12,99
19,195
16,145
4,120
18,191
9,173
24,222
7,111
11,172
1,59
20,143
9,168
24,168
18,170
7,134
23,204
19,159
25,197
22,187
15,190
0,16
4,142
3,47
7,132
10,155
20,151
26,242
13,182
16,117
8,177
21,184
13,194
5,136
12,173
22,143
22,186
13,168
16,171
18,163
18,168
2,58
23,214
4,122
27,137
26,226
23,172
7,131
21,175
18,154
5,82
21,162
19,209
14,178
5,139
6,141
5,110
13,174
7,159
23,209
13,198
13,180
19,170
19,180
20,199
5,103
22,188
20,183
19,186
12,204
13,137
10,166
20,113
21,221
22,204
17,163
6,117
1,59
16,174
13,153
20,175
8,157
8,155
21,199
4,120
0,14
4,103
17,177
23,180
21,205
19,156
3,113
9,92
23,199
21,208
12,143
27,204
22,217
20,200
16,187
20,153
3,79
19,153
18,171
5,117
5,131
23,218
19,196
12,201
0,16
